N,E
50,0.458543
50,0.468529
50,0.471743
50,0.474289
50,0.477395
50,0.485462
50,0.497503
50,0.492343
50,0.516143
50,0.521143
50,0.526303
50,0.537729
50,0.523770
51,0.481170
50,0.487487
50,0.494010
50,0.466396
50,0.481370
50,0.491196
50,0.525423
50,0.535329
50,0.537343
50,0.526262
49,0.469991
48,0.383255
50,0.390406
50,0.409149
50,0.418909
51,0.426379
50,0.393636
51,0.427106
51,0.445006
49,0.433216
49,0.444975
49,0.452941
50,0.458179
49,0.459340
50,0.461346
50,0.466204
50,0.477298
50,0.476631
50,0.465645
50,0.472258
50,0.476258
50,0.483912
50,0.487698
51,0.500172
51,0.487621
49,0.443591
50,0.492253
50,0.482818
50,0.471404
50,0.458791
50,0.463777
50,0.465377
50,0.460737
50,0.453751
49,0.347334
50,0.408738
50,0.407396
50,0.413623
49,0.423796
51,0.424983
51,0.439358
51,0.449770
49,0.416865
50,0.426332
50,0.418310
50,0.435297
51,0.428668
51,0.421797
50,0.436889
50,0.443310
50,0.464910
50,0.458670
50,0.471497
50,0.485710
48,0.369143
51,0.409496
51,0.409360
51,0.416870
51,0.436837
50,0.430224
50,0.414540
50,0.417233
50,0.439420
49,0.401533
50,0.374488
50,0.358293
51,0.346179
49,0.332245
49,0.342324
52,0.357304
47,0.291523
52,0.305926
49,0.286932
50,0.307734
50,0.317052
50,0.312106
50,0.311479
50,0.296693
50,0.300866
50,0.300985
50,0.305585
50,0.298718
50,0.290118
50,0.292212
50,0.306226
49,0.274253
49,0.253520
49,0.253105
50,0.251833
50,0.265665
50,0.282718
50,0.287878
50,0.274478
50,0.268891
50,0.264238
50,0.288384
50,0.289144
50,0.299398
49,0.269307
49,0.303717
51,0.321272
51,0.302235
51,0.312751
47,0.243748
48,0.302746
48,0.298098
52,0.318298
47,0.288764
53,0.360543
49,0.338976
50,0.322727
50,0.337285
50,0.336618
50,0.321364
50,0.354964
50,0.391577
50,0.401204
50,0.418698
50,0.429765
50,0.428219
50,0.427846
50,0.450246
50,0.466113
50,0.477899
51,0.473336
50,0.446505
50,0.459941
50,0.454107
50,0.461374
50,0.470401
50,0.497641
51,0.499972
50,0.483307
50,0.480762
50,0.478775
50,0.480362
50,0.428500
50,0.473628
50,0.487374
50,0.493174
50,0.513028
49,0.466697
50,0.497635
50,0.502860
50,0.528887
50,0.539154
50,0.549661
50,0.536488
50,0.537528
50,0.536542
51,0.517888
50,0.388352
50,0.460367
50,0.461835
50,0.466608
51,0.479678
48,0.479617
48,0.461039
51,0.449937
50,0.473234
50,0.478549
50,0.474349
50,0.485962
50,0.502216
50,0.512842
49,0.501229
50,0.507663
51,0.510750
50,0.474566
50,0.475633
50,0.489527
50,0.516087
50,0.517341
50,0.516621
50,0.508194
50,0.497314
50,0.506327
50,0.516033
50,0.508487
50,0.519287
50,0.528994
50,0.553475
50,0.557128
50,0.559742
49,0.515242
50,0.525910
50,0.486454
50,0.492494
50,0.477067
50,0.464440
50,0.457894
50,0.474254
50,0.480427
50,0.490946
50,0.474773
50,0.478760
50,0.455254
51,0.433814
51,0.439792
49,0.418245
51,0.501823
48,0.388030
50,0.470595
50,0.463125
49,0.461130
49,0.480785
49,0.495635
49,0.506853
49,0.507935
50,0.526261
50,0.517318
49,0.464418
50,0.441041
50,0.434093
50,0.420452
50,0.439746
50,0.447919
50,0.468519
50,0.482933
50,0.501693
50,0.536000
50,0.556786
50,0.544933
50,0.570733
51,0.568519
50,0.558837
50,0.572540
50,0.587766
51,0.576003
51,0.578746
51,0.583511
49,0.557382
49,0.597433
49,0.611290
49,0.602902
52,0.580400
51,0.515156
51,0.568591
49,0.577539
49,0.597822
50,0.659483
50,0.630161
50,0.620334
50,0.631707
50,0.633667
50,0.622321
50,0.616094
49,0.622583
49,0.622603
51,0.665509
49,0.616063
50,0.743743
50,0.732888
49,0.645425
50,0.677709
50,0.689800
50,0.715654
50,0.753480
50,0.762507
50,0.758467
49,0.720636
51,0.777253
51,0.773759
50,0.793531
50,0.843866
50,0.881266
50,0.898079
49,0.840839
52,0.866034
50,0.832281
50,0.836753
50,0.871740
50,0.891366
50,0.898699
50,0.882699
49,0.772445
52,0.796670
48,0.745869
51,0.797504
49,0.736445
53,0.806338
51,0.593460
49,0.696613
49,0.699412
50,0.733682
50,0.716306
50,0.703706
50,0.688600
50,0.704533
50,0.695506
50,0.699652
50,0.695639
50,0.718693
50,0.713960
51,0.705330
49,0.695349
49,0.740345
49,0.747889
49,0.756671
50,0.777355
50,0.827113
50,0.840499
50,0.850313
49,0.767752
50,0.760902
52,0.738424
48,0.775620
50,0.873646
50,0.808900
49,0.790765
51,0.825382
49,0.779435
50,0.796540
50,0.793012
50,0.804839
50,0.801012
50,0.791212
50,0.800532
50,0.796358
50,0.795572
50,0.824358
51,0.852179
51,0.854360
50,0.832237
50,0.861165
50,0.826493
50,0.829706
50,0.817879
50,0.844052
50,0.836493
50,0.830239
51,0.821709
50,0.803283
50,0.850992
50,0.843205
51,0.887088
50,0.841389
50,0.845238
49,0.732294
49,0.787941
52,0.717267
52,0.676865
51,0.651355
50,0.644014
50,0.640582
50,0.642568
50,0.652582
50,0.661422
50,0.685382
50,0.702568
50,0.708128
50,0.704328
50,0.702955
50,0.719368
51,0.697718
51,0.696089
50,0.578536
50,0.662990
50,0.656376
50,0.685976
51,0.702692
50,0.637706
50,0.627075
50,0.639221
50,0.676594
50,0.706714
50,0.747954
50,0.755487
49,0.647964
49,0.635796
50,0.638257
51,0.638339
49,0.594487
52,0.644945
52,0.617479
50,0.631512
50,0.651049
50,0.657222
50,0.647795
50,0.638849
50,0.668062
50,0.646982
50,0.660222
50,0.654289
50,0.663795
50,0.669862
49,0.622075
53,0.669102
51,0.627858
50,0.666981
50,0.659990
50,0.650576
50,0.683349
50,0.668763
50,0.694176
50,0.721217
50,0.702017
49,0.636137
49,0.656689
52,0.629223
46,0.619593
48,0.671559
49,0.663023
49,0.666186
49,0.685988
53,0.711695
50,0.663279
49,0.659790
51,0.673905
49,0.557330
50,0.577138
50,0.567610
50,0.588263
50,0.609344
50,0.604904
50,0.628917
50,0.633277
49,0.555062
50,0.571861
50,0.575185
49,0.546641
50,0.592387
50,0.587918
50,0.606705
50,0.623091
50,0.644705
50,0.658532
50,0.656172
50,0.630799
50,0.627372
50,0.646985
50,0.661212
50,0.681572
51,0.691303
51,0.683294
50,0.548463
50,0.598618
50,0.618831
50,0.608991
50,0.588404
50,0.588991
50,0.591577
50,0.599391
50,0.601791
50,0.610004
50,0.581524
50,0.574351
50,0.586191
50,0.572991
50,0.569604
50,0.545443
50,0.537897
49,0.483381
50,0.489866
49,0.453885
49,0.459949
50,0.465447
48,0.403560
48,0.436015
49,0.425222
52,0.434333
50,0.424134
50,0.418858
50,0.430458
50,0.441898
50,0.453712
50,0.458725
50,0.417785
50,0.409352
50,0.429912
50,0.449192
51,0.429662
51,0.423647
51,0.456542
50,0.460129
50,0.498357
50,0.497277
50,0.519263
51,0.524099
51,0.539907
51,0.537717
50,0.526575
50,0.539650
49,0.545646
50,0.564817
50,0.568229
51,0.609921
51,0.614553
50,0.589293
50,0.619429
50,0.609242
50,0.634469
50,0.633723
51,0.658366
49,0.597270
49,0.602088
52,0.585080
50,0.523972
50,0.501335
51,0.519345
50,0.517525
50,0.541488
50,0.554115
50,0.539755
50,0.551982
50,0.542182
51,0.565888
51,0.571598
50,0.614974
50,0.610103
51,0.591353
51,0.607291
50,0.615574
50,0.647342
50,0.694555
50,0.704755
50,0.727142
49,0.549834
50,0.657644
51,0.542749
48,0.493601
49,0.547415
51,0.508579
50,0.513144
50,0.527466
50,0.530452
50,0.566319
49,0.546446
51,0.557129
49,0.487921
49,0.490646
51,0.515496
50,0.509979
50,0.506873
50,0.501047
50,0.488047
50,0.516247
50,0.509487
51,0.518434
50,0.508633
50,0.483473
50,0.476020
50,0.480220
50,0.491833
50,0.508433
51,0.499859
51,0.492374
50,0.473971
50,0.446267
50,0.452934
50,0.448347
51,0.450376
51,0.442584
49,0.453363
49,0.476523
50,0.491249
49,0.458481
49,0.446231
52,0.458741
51,0.465047
51,0.463873
50,0.471866
50,0.470561
50,0.468934
50,0.485307
49,0.483323
49,0.450998
52,0.478397
51,0.479796
51,0.499595
51,0.512712
51,0.505504
50,0.504490
50,0.531432
50,0.537792
52,0.544601
52,0.563463
50,0.439756
50,0.474433
49,0.411641
51,0.447586
51,0.435464
50,0.465483
49,0.394646
51,0.432217
51,0.443161
50,0.448102
50,0.473836
50,0.472850
50,0.489223
50,0.485010
50,0.496369
49,0.500272
50,0.509166
50,0.499764
50,0.513297
50,0.484137
50,0.486310
50,0.530510
50,0.533350
50,0.535391
50,0.562764
50,0.544991
50,0.555883
50,0.528537
50,0.557510
50,0.533150
50,0.531671
50,0.545258
50,0.550285
50,0.555711
49,0.524975
49,0.515351
50,0.481301
50,0.484059
50,0.506872
50,0.506645
50,0.525832
50,0.524378
51,0.544510
51,0.548155
50,0.548101
50,0.549569
50,0.595596
50,0.616796
50,0.614636
50,0.598850
50,0.615704
50,0.603677
50,0.597917
50,0.614130
49,0.538993
50,0.556872
50,0.577569
50,0.605356
49,0.545395
50,0.552411
51,0.517543
51,0.525893
51,0.533468
49,0.542794
50,0.562803
50,0.554702
51,0.534569
49,0.564291
50,0.610991
50,0.584623
50,0.605210
50,0.603050
49,0.459357
50,0.522234
50,0.537278
50,0.572211
51,0.526670
50,0.513363
50,0.496266
50,0.510985
50,0.522585
49,0.495819
50,0.504948
50,0.508892
50,0.530333
50,0.546386
50,0.555613
50,0.564653
51,0.567645
51,0.549106
50,0.594978
49,0.576220
49,0.579187
51,0.572201
51,0.559667
50,0.517757
50,0.515839
50,0.522479
50,0.521679
50,0.553546
49,0.525363
52,0.565790
49,0.533706
50,0.564122
50,0.558433
50,0.561193
49,0.511303
52,0.498271
49,0.487279
50,0.488682
49,0.469043
49,0.488107
49,0.476848
49,0.484161
49,0.475786
49,0.485821
51,0.493932
50,0.373944
50,0.404827
50,0.385867
50,0.379094
50,0.402080
50,0.391280
50,0.394613
51,0.378663
48,0.380435
50,0.431637
50,0.407373
50,0.401559
50,0.410146
50,0.395959
50,0.390759
50,0.402200
50,0.427880
50,0.436761
49,0.427202
49,0.441755
50,0.432844
50,0.427182
50,0.448395
50,0.444409
50,0.451436
50,0.457022
50,0.459622
50,0.447076
50,0.449516
50,0.460570
50,0.458956
50,0.461289
50,0.460609
50,0.442249
51,0.453823
48,0.336178
50,0.396078
50,0.404028
50,0.405254
50,0.418828
50,0.426508
50,0.427895
50,0.435122
50,0.418081
50,0.426481
50,0.427522
50,0.413335
51,0.418064
47,0.437963
48,0.454084
49,0.499021
50,0.478209
50,0.486461
50,0.489675
50,0.497901
50,0.493915
50,0.507128
49,0.485495
50,0.510565
49,0.473638
49,0.494612
49,0.499327
50,0.525463
50,0.515868
50,0.522454
51,0.509697
50,0.503019
49,0.493617
50,0.552016
50,0.537428
50,0.559561
50,0.590041
50,0.589428
50,0.603428
50,0.621134
50,0.642440
50,0.645053
50,0.654440
50,0.670973
50,0.672200
50,0.671000
49,0.666582
51,0.677358
51,0.697688
51,0.707694
51,0.737531
51,0.746099
48,0.617621
50,0.690337
50,0.695053
50,0.675559
50,0.693133
50,0.706946
50,0.700546
50,0.702573
50,0.704867
51,0.711512
50,0.706444
50,0.732380
50,0.666838
50,0.652145
50,0.659718
50,0.633772
50,0.615639
50,0.600012
49,0.565819
50,0.550242
49,0.436432
49,0.476339
50,0.479802
49,0.471059
49,0.463911
50,0.480382
50,0.489054
50,0.490041
51,0.478913
51,0.504741
50,0.472438
50,0.484954
51,0.486305
51,0.490551
49,0.507348
52,0.491836
51,0.498347
50,0.464920
50,0.520421
50,0.523021
49,0.487318
49,0.480280
50,0.508798
50,0.499336
50,0.491763
50,0.513709
50,0.505069
50,0.512242
50,0.504429
50,0.501948
50,0.504108
50,0.519468
50,0.534241
50,0.539841
50,0.559014
50,0.544587
51,0.553096
51,0.550330
50,0.520827
50,0.553315
50,0.564768
50,0.575636
50,0.535755
50,0.524515
51,0.517875
50,0.495328
50,0.503236
50,0.504476
50,0.497476
50,0.505462
50,0.515636
50,0.501595
50,0.471609
50,0.473595
50,0.488888
50,0.498155
50,0.522488
49,0.504298
50,0.510010
49,0.479400
51,0.513263
48,0.420589
50,0.524271
50,0.503295
50,0.523108
51,0.519985
51,0.507618
49,0.473357
51,0.489882
51,0.483859
49,0.526350
53,0.526756
48,0.456995
50,0.522152
50,0.558508
50,0.571014
50,0.604054
49,0.513962
49,0.516814
51,0.544624
51,0.524353
49,0.489572
51,0.562350
51,0.542261
51,0.505365
50,0.488997
50,0.494765
50,0.512645
50,0.536819
50,0.553259
50,0.589353
50,0.604966
51,0.602761
50,0.635371
51,0.614919
50,0.564759
50,0.617800
51,0.647749
51,0.671878
49,0.699029
50,0.697868
51,0.692886
51,0.708604
49,0.543158
49,0.632310
49,0.609297
49,0.632664
51,0.655618
49,0.587974
50,0.615542
50,0.615974
50,0.609974
50,0.613520
49,0.591432
49,0.604379
50,0.635149
50,0.666747
51,0.635188
49,0.638159
50,0.705464
50,0.685629
50,0.695789
50,0.709789
50,0.716856
50,0.724882
50,0.741549
50,0.754936
50,0.741790
50,0.766723
50,0.790696
51,0.780601
49,0.753848
49,0.799232
49,0.803171
49,0.795260
49,0.802981
51,0.790811
51,0.775050
51,0.777579
50,0.791627
50,0.847309
51,0.837803
50,0.799361
50,0.836063
51,0.864726
50,0.894895
50,0.903164
50,0.900951
50,0.921484
50,0.964070
50,0.956897
51,0.914602
51,0.923305
49,0.886358
50,0.916532
50,0.930297
50,0.959284
50,0.932164
50,0.947818
50,0.957125
51,0.950068
51,0.917700
50,0.823205
50,0.947212
50,0.959385
49,0.759002
51,0.769528
51,0.744851
50,0.770311
50,0.759439
50,0.731612
51,0.734296
51,0.745758
51,0.717097
47,0.750607
52,0.726163
49,0.656907
51,0.705474
50,0.701349
50,0.715645
50,0.715618
50,0.736231
50,0.756177
49,0.731069
52,0.738835
49,0.686025
49,0.676106
51,0.656899
47,0.563898
50,0.614696
51,0.610798
51,0.617463
51,0.611352
51,0.621489
50,0.623848
50,0.631837
50,0.636437
50,0.652850
50,0.680837
51,0.677510
51,0.672423
50,0.699422
50,0.730423
50,0.695823
50,0.687677
50,0.685904
50,0.678637
50,0.702037
50,0.739037
50,0.738063
50,0.753890
50,0.774971
50,0.789998
51,0.805498
49,0.587719
51,0.690154
51,0.701882
50,0.679396
50,0.666618
49,0.455363
49,0.477549
50,0.492334
51,0.467938
50,0.454818
50,0.440507
51,0.437971
50,0.432111
50,0.427346
51,0.421303
49,0.388368
50,0.382541
50,0.380373
50,0.401879
50,0.382319
50,0.373719
49,0.330498
50,0.328767
51,0.301132
50,0.311409
50,0.333165
50,0.346925
50,0.349271
50,0.366658
51,0.371100
51,0.382503
50,0.351809
51,0.373210
48,0.291530
49,0.378249
50,0.377646
50,0.386631
50,0.398471
51,0.412721
49,0.423747
50,0.446340
50,0.432845
50,0.415618
49,0.378054
50,0.411785
50,0.424484
50,0.422697
49,0.303573
49,0.332520
49,0.361261
50,0.371706
50,0.372065
50,0.364638
49,0.324050
50,0.315454
50,0.308659
50,0.313513
50,0.311059
50,0.295246
52,0.304038
49,0.326692
49,0.345385
51,0.361921
50,0.359558
50,0.355386
50,0.372360
49,0.366723
50,0.377288
50,0.366852
50,0.370279
50,0.357679
50,0.360893
50,0.376879
50,0.387479
50,0.412160
50,0.418093
50,0.434639
51,0.455878
50,0.430216
50,0.432271
50,0.452085
50,0.445712
50,0.447712
50,0.430352
50,0.446912
50,0.423471
51,0.405021
51,0.421856
50,0.450890
49,0.395103
50,0.423774
50,0.406445
49,0.375551
49,0.407077
49,0.427710
50,0.459119
50,0.445024
50,0.457518
49,0.457567
50,0.508162
50,0.495047
50,0.487793
50,0.495740
50,0.522540
50,0.525926
50,0.540113
50,0.546086
50,0.537713
50,0.554220
50,0.567660
50,0.566593
50,0.574993
50,0.601393
50,0.573047
50,0.576860
50,0.597047
51,0.582147
50,0.538777
50,0.532779
50,0.531552
50,0.519579
50,0.495098
50,0.523819
50,0.553205
50,0.574565
52,0.553205
52,0.582957
51,0.507239
51,0.538811
47,0.472745
49,0.635644
49,0.553571
51,0.538269
49,0.451670
52,0.454991
50,0.421305
50,0.475330
50,0.470316
50,0.457463
50,0.436636
50,0.407542
50,0.406715
50,0.398235
50,0.415675
50,0.419142
50,0.412528
50,0.411728
51,0.420594
51,0.431971
50,0.435380
50,0.456669
50,0.440149
50,0.442775
49,0.438652
49,0.456069
51,0.463191
51,0.452005
49,0.479944
50,0.476285
50,0.464057
50,0.461750
50,0.468350
50,0.466869
50,0.444883
50,0.422869
50,0.433283
50,0.434523
49,0.393957
50,0.422291
50,0.423222
50,0.425809
50,0.439649
50,0.458849
50,0.466903
51,0.482033
51,0.501619
50,0.477249
50,0.516077
49,0.448624
52,0.529703
52,0.516595
51,0.461235
51,0.517702
51,0.511722
51,0.516395
50,0.514946
50,0.504700
50,0.517127
49,0.508282
50,0.522802
50,0.510946
50,0.533679
50,0.457364
50,0.473657
51,0.489432
50,0.507709
50,0.499398
49,0.475803
49,0.496484
49,0.484858
50,0.538419
50,0.511077
50,0.514477
49,0.499415
50,0.502872
50,0.486417
49,0.450463
50,0.460426
50,0.473238
50,0.455357
50,0.458651
50,0.456851
50,0.471398
50,0.440211
48,0.396185
51,0.402340
51,0.404719
49,0.324685
49,0.435058
49,0.462235
50,0.480407
50,0.477705
50,0.499505
50,0.480745
50,0.477639
50,0.470852
50,0.484519
52,0.501660
50,0.500162
50,0.522919
50,0.548586
50,0.550119
50,0.557306
51,0.559173
51,0.569544
50,0.440096
50,0.560553
50,0.595326
50,0.604686
50,0.590740
50,0.588553
50,0.570899
49,0.462851
49,0.461030
50,0.472386
50,0.475038
50,0.489665
51,0.487262
50,0.499388
50,0.503237
50,0.509437
50,0.512170
51,0.526818
51,0.493939
49,0.516433
50,0.506038
50,0.519563
50,0.542363
50,0.551349
50,0.551963
50,0.544203
49,0.500040
49,0.516354
49,0.506293
49,0.501197
53,0.567816
49,0.462107
49,0.509490
49,0.515142
52,0.512190
51,0.483055
51,0.514200
51,0.528730
49,0.538975
50,0.574264
49,0.554135
49,0.563233
49,0.596287
50,0.623805
50,0.629509
49,0.611061
49,0.632845
49,0.649314
51,0.638975
51,0.643717
50,0.564246
50,0.581461
49,0.552115
50,0.586937
50,0.564209
51,0.574887
50,0.496180
50,0.455417
50,0.475656
50,0.476029
50,0.479069
50,0.489575
49,0.478999
49,0.474015
50,0.458805
50,0.476076
50,0.462862
50,0.467303
51,0.478517
50,0.469809
50,0.487798
50,0.493998
50,0.510971
50,0.531571
50,0.539904
50,0.553250
51,0.568503
51,0.552155
50,0.554275
50,0.584823
50,0.598223
51,0.597876
50,0.576867
49,0.550000
50,0.551785
50,0.560003
51,0.561568
50,0.559341
50,0.574563
50,0.590430
50,0.563417
50,0.564030
51,0.556758
50,0.558408
50,0.594050
50,0.578437
50,0.575010
50,0.570890
50,0.577331
50,0.582731
50,0.584771
49,0.565593
51,0.563107
50,0.590969
51,0.620210
49,0.603754
50,0.648925
51,0.649556
50,0.635820
49,0.637509
50,0.641511
49,0.586713
52,0.595594
49,0.500782
49,0.587503
51,0.587066
51,0.602520
50,0.552267
50,0.573282
50,0.559015
50,0.542375
50,0.558162
51,0.542823
50,0.556400
49,0.488392
50,0.472096
50,0.471875
50,0.499061
50,0.519688
49,0.536460
50,0.545229
50,0.540394
51,0.552187
50,0.559473
50,0.564955
50,0.577101
50,0.593461
50,0.596115
50,0.617675
50,0.629555
50,0.642901
50,0.638115
50,0.669888
50,0.678034
51,0.637038
50,0.648780
50,0.557467
50,0.562161
50,0.577174
50,0.589307
50,0.600747
50,0.597787
50,0.603574
49,0.610869
49,0.620618
51,0.592687
51,0.585298
51,0.590938
50,0.576520
52,0.577503
51,0.574577
51,0.593997
51,0.581691
49,0.593684
49,0.630321
51,0.634374
51,0.633730
50,0.633761
50,0.629023
50,0.621170
50,0.613556
50,0.624210
50,0.651183
50,0.639623
50,0.627983
49,0.455736
49,0.447214
49,0.450867
49,0.438425
51,0.466279
51,0.461439
51,0.464765
51,0.475243
50,0.483291
50,0.483652
50,0.491426
50,0.508879
50,0.508706
50,0.541306
50,0.549186
49,0.511669
50,0.529434
50,0.552072
50,0.546126
50,0.560713
50,0.582553
50,0.598553
50,0.599353
50,0.616126
50,0.632072
50,0.618340
51,0.647311
49,0.625503
51,0.643847
50,0.607032
50,0.599726
51,0.587232
50,0.563044
49,0.535597
50,0.641938
50,0.569362
50,0.576335
49,0.551154
50,0.540636
50,0.567855
51,0.599658
51,0.639414
49,0.504755
49,0.532086
50,0.528967
50,0.529925
50,0.542512
50,0.541552
50,0.518938
50,0.519338
51,0.519112
51,0.518725
50,0.484564
50,0.516459
50,0.525499
51,0.555141
51,0.584374
51,0.602277
50,0.612012
50,0.602700
49,0.554290
50,0.602178
49,0.587849
52,0.634102
49,0.511683
49,0.521525
50,0.543805
52,0.534324
49,0.539493
51,0.564140
51,0.566653
51,0.558071
50,0.574675
51,0.594707
49,0.559624
49,0.626262
50,0.632954
50,0.629312
50,0.607272
50,0.617845
50,0.618658
50,0.612991
50,0.627937
49,0.621730
50,0.615794
50,0.616385
50,0.623239
50,0.663693
50,0.667879
50,0.697133
50,0.725187
49,0.641016
49,0.665031
50,0.648533
52,0.646967
49,0.560690
50,0.617612
50,0.624590
49,0.547039
50,0.591436
50,0.542308
50,0.530055
50,0.543722
50,0.560935
51,0.556952
51,0.575664
49,0.572397
51,0.616987
51,0.586794
51,0.591859
50,0.579493
50,0.598342
50,0.572742
50,0.605702
49,0.534474
50,0.555189
50,0.568934
50,0.585401
50,0.604668
49,0.473159
52,0.496118
51,0.490066
50,0.478971
50,0.489393
50,0.472407
50,0.481820
50,0.485047
50,0.473100
49,0.413016
50,0.449895
50,0.455640
50,0.464054
50,0.493827
50,0.501494
50,0.513640
50,0.510693
49,0.486981
50,0.476473
50,0.474251
50,0.483172
50,0.499399
50,0.471545
50,0.486305
50,0.490132
50,0.477718
50,0.443091
50,0.471905
50,0.480158
50,0.508999
50,0.524318
50,0.518918
50,0.523518
50,0.573958
50,0.580745
50,0.593265
51,0.598086
50,0.606229
50,0.630638
50,0.643717
50,0.630663
50,0.643263
50,0.606077
49,0.540096
50,0.552633
50,0.537297
50,0.534045
50,0.540604
50,0.549404
50,0.526791
50,0.502365
50,0.495646
50,0.517032
50,0.509913
51,0.503572
51,0.507675
51,0.496518
51,0.514237
50,0.533218
50,0.530319
49,0.440320
50,0.526042
50,0.503353
51,0.482682
51,0.477484
49,0.465109
51,0.498031
51,0.467413
48,0.439495
48,0.441147
50,0.460003
50,0.447419
50,0.455765
50,0.457019
50,0.449979
50,0.473579
50,0.473392
50,0.475765
50,0.457579
51,0.457231
50,0.456742
50,0.459245
50,0.459618
50,0.475377
50,0.492791
50,0.492764
50,0.519804
49,0.493020
50,0.487999
50,0.495151
50,0.488243
50,0.513603
50,0.514830
50,0.516857
50,0.521603
51,0.511947
50,0.535474
50,0.534610
50,0.552517
50,0.585971
50,0.600971
50,0.610104
50,0.615931
50,0.629277
50,0.623637
50,0.637623
50,0.652623
51,0.670138
49,0.614756
50,0.668672
49,0.600545
50,0.620567
50,0.607224
49,0.551328
50,0.583927
50,0.584591
50,0.593231
50,0.590431
49,0.553757
49,0.546528
50,0.578682
50,0.577386
50,0.589960
50,0.605760
50,0.600973
50,0.613919
50,0.648333
50,0.648133
50,0.651986
50,0.649546
50,0.663506
51,0.656963
51,0.679406
50,0.629070
50,0.670565
50,0.672219
49,0.603466
50,0.625869
51,0.606462
51,0.604185
51,0.604767
50,0.604945
50,0.611679
50,0.622306
51,0.615500
50,0.624045
50,0.644746
49,0.596989
49,0.632391
50,0.655521
50,0.673293
49,0.603901
50,0.580936
50,0.591000
50,0.599493
50,0.628919
50,0.621066
50,0.656066
50,0.659279
50,0.680439
50,0.695093
50,0.682252
49,0.685607
49,0.697786
51,0.705457
50,0.635431
48,0.544476
51,0.569729
51,0.550057
50,0.508736
50,0.517218
50,0.516231
49,0.516776
51,0.530662
51,0.489887
49,0.479153
50,0.502657
50,0.491002
49,0.495699
50,0.512511
50,0.525096
50,0.544563
50,0.521843
50,0.511257
51,0.491530
47,0.326064
51,0.356491
51,0.380628
50,0.390357
50,0.386958
50,0.367932
50,0.387732
51,0.390727
51,0.391294
49,0.413383
51,0.394650
50,0.393117
49,0.373517
51,0.377002
50,0.343654
50,0.351363
49,0.335679
49,0.341123
49,0.360518
49,0.368906
49,0.359158
50,0.376725
50,0.370077
50,0.393131
50,0.406798
50,0.389691
51,0.390113
51,0.384169
51,0.387679
51,0.380953
50,0.376235
50,0.392577
49,0.370845
49,0.411023
49,0.402730
50,0.385119
50,0.386357
50,0.383571
50,0.386517
50,0.393544
50,0.402998
50,0.406291
50,0.412598
50,0.428265
50,0.455851
50,0.506665
50,0.494091
50,0.501385
51,0.510178
49,0.466633
50,0.521908
50,0.507725
50,0.516071
50,0.529058
50,0.526552
50,0.507512
50,0.503912
50,0.516525
50,0.535752
50,0.555271
50,0.554418
50,0.570418
50,0.570845
50,0.589271
50,0.611404
50,0.611671
50,0.612845
50,0.614418
50,0.622364
50,0.599937
50,0.579351
50,0.599510
50,0.605084
50,0.597857
49,0.540842
51,0.555164
50,0.540694
50,0.550383
50,0.547570
50,0.535956
50,0.546956
50,0.569476
50,0.579836
50,0.585662
50,0.597676
50,0.623529
50,0.667356
50,0.693370
50,0.670929
50,0.703583
49,0.636218
50,0.675187
50,0.663491
50,0.628786
50,0.695392
49,0.555918
51,0.598155
50,0.576549
49,0.548411
51,0.584379
49,0.561499
52,0.575573
51,0.561568
49,0.600239
49,0.607644
49,0.608889
51,0.615312
51,0.602910
51,0.597466
50,0.600898
50,0.617966
50,0.647140
51,0.616932
49,0.569416
51,0.546862
50,0.550571
50,0.563953
51,0.556814
50,0.563605
50,0.573260
51,0.580971
47,0.491687
51,0.599697
51,0.548303
51,0.557930
51,0.597637
50,0.612872
50,0.621734
50,0.632734
50,0.648347
50,0.633507
50,0.680515
50,0.654915
48,0.575895
51,0.664528
51,0.613047
50,0.621923
50,0.652172
50,0.546396
50,0.604804
50,0.614937
50,0.611924
50,0.589470
50,0.556857
50,0.564163
50,0.564617
50,0.566990
50,0.563549
50,0.579603
50,0.598403
49,0.547245
50,0.504080
50,0.510757
50,0.530798
50,0.534944
50,0.514211
50,0.542651
49,0.539238
49,0.527417
51,0.526734
51,0.530965
51,0.539232
51,0.552193
48,0.517690
49,0.517738
49,0.506464
49,0.513192
49,0.534028
49,0.536484
51,0.502727
51,0.477135
51,0.487782
49,0.475037
51,0.496086
51,0.494266
49,0.462536
49,0.504342
49,0.514553
51,0.503328
50,0.520855
50,0.511497
50,0.495070
51,0.500785
51,0.510405
50,0.469314
50,0.493817
50,0.517843
50,0.544830
51,0.530745
51,0.531005
50,0.512674
51,0.507555
50,0.462267
50,0.470462
50,0.497249
50,0.498276
50,0.493089
50,0.517716
50,0.508903
49,0.497046
51,0.498862
50,0.453772
50,0.452361
50,0.458201
50,0.452841
50,0.463587
50,0.479828
50,0.475428
50,0.491908
50,0.489481
50,0.501428
50,0.529987
49,0.507773
49,0.551284
51,0.611328
49,0.566873
50,0.551463
50,0.529041
49,0.521448
50,0.502451
50,0.487903
50,0.514529
50,0.508116
50,0.515783
50,0.510383
50,0.516583
51,0.498438
49,0.483003
49,0.499994
51,0.497471
48,0.424549
50,0.477139
50,0.463349
50,0.473590
48,0.389350
50,0.461675
51,0.421812
51,0.441385
51,0.455509
49,0.438991
49,0.461574
49,0.451255
50,0.471220
50,0.448312
50,0.468179
50,0.453592
48,0.360003
