N,E
63,0.490424
63,0.502742
62,0.496753
62,0.484033
62,0.490059
61,0.446521
61,0.450414
61,0.444738
61,0.435305
61,0.430245
61,0.433534
61,0.453735
61,0.471281
61,0.495955
61,0.503729
60,0.505401
61,0.503816
61,0.516027
61,0.513727
61,0.486059
60,0.443725
60,0.458189
61,0.444998
62,0.432269
61,0.437148
61,0.434021
61,0.443751
61,0.465316
61,0.471794
61,0.453344
62,0.436208
63,0.450148
63,0.440368
63,0.439406
63,0.445166
63,0.429498
63,0.421711
62,0.395394
62,0.417199
62,0.435306
62,0.422817
62,0.437023
62,0.431687
63,0.442922
63,0.431571
65,0.434016
64,0.391149
64,0.421644
64,0.438871
64,0.427259
64,0.432183
64,0.440918
65,0.435675
65,0.431774
65,0.425506
64,0.354756
64,0.341582
64,0.339893
64,0.338643
64,0.357806
63,0.355402
63,0.367748
63,0.358209
63,0.371850
63,0.381117
62,0.344093
62,0.345826
62,0.361517
62,0.346445
62,0.357000
62,0.358083
61,0.339239
61,0.343612
61,0.367033
61,0.384267
61,0.400814
61,0.414654
62,0.408624
62,0.413318
61,0.393360
61,0.409415
61,0.414073
61,0.412000
61,0.418730
61,0.417746
61,0.434182
61,0.439649
61,0.438670
61,0.439505
61,0.444450
61,0.459150
61,0.463232
61,0.473486
62,0.464885
62,0.471097
62,0.464844
62,0.465806
62,0.484161
62,0.504338
63,0.510178
63,0.502563
62,0.474917
62,0.482991
62,0.483308
63,0.495749
63,0.473307
63,0.461243
63,0.453747
63,0.458504
63,0.459021
63,0.471090
63,0.506236
63,0.507256
63,0.518326
63,0.508830
63,0.530273
63,0.542479
63,0.567415
62,0.580032
60,0.564566
59,0.483489
59,0.493789
58,0.488498
58,0.504354
58,0.517900
58,0.528645
57,0.474205
57,0.500337
57,0.525515
57,0.517055
57,0.536756
56,0.497963
57,0.532651
57,0.523007
57,0.535236
57,0.544918
57,0.536853
58,0.541751
59,0.552108
59,0.554722
59,0.519975
60,0.542080
60,0.521290
59,0.491979
59,0.487328
62,0.471219
61,0.404397
62,0.407174
61,0.378752
62,0.374574
62,0.362271
62,0.341694
63,0.352794
63,0.357085
63,0.366252
63,0.371449
64,0.396944
64,0.384277
64,0.375602
64,0.386228
64,0.391867
64,0.404690
64,0.395391
64,0.405003
64,0.408028
64,0.429526
64,0.427026
64,0.431936
64,0.428497
63,0.402803
63,0.407772
63,0.407362
63,0.418540
63,0.432354
63,0.436168
63,0.433054
63,0.446771
63,0.434692
63,0.445972
62,0.427824
62,0.443267
62,0.442654
62,0.440583
61,0.348636
61,0.378752
61,0.411364
61,0.402999
61,0.404766
61,0.404365
61,0.416137
61,0.425270
61,0.445147
61,0.473834
61,0.478108
60,0.464654
60,0.481927
60,0.498383
60,0.504023
60,0.517185
60,0.507744
61,0.502510
61,0.514149
62,0.507370
62,0.529323
61,0.509990
61,0.523973
61,0.524815
61,0.553074
61,0.560725
63,0.539349
62,0.501007
62,0.505044
62,0.512781
62,0.521601
62,0.560576
62,0.559847
61,0.555389
61,0.560328
61,0.595284
61,0.591123
61,0.590758
61,0.581972
61,0.580328
61,0.584597
61,0.575338
61,0.566560
61,0.558603
61,0.550036
61,0.537069
61,0.535281
61,0.554904
61,0.589314
60,0.548319
60,0.555226
60,0.567586
60,0.575575
60,0.583908
60,0.573962
60,0.568908
60,0.571747
60,0.578655
59,0.561756
59,0.570363
59,0.580823
60,0.587985
60,0.615907
60,0.615068
61,0.620955
60,0.616156
60,0.621807
59,0.555036
59,0.567241
59,0.564355
59,0.546696
58,0.479986
58,0.561658
58,0.546513
58,0.560996
58,0.565230
58,0.587355
58,0.587243
58,0.601353
59,0.584688
59,0.573961
60,0.571593
60,0.563658
60,0.585404
60,0.603551
60,0.620535
61,0.616550
61,0.619157
61,0.634488
60,0.597146
61,0.602581
61,0.602004
61,0.617425
62,0.625161
62,0.654454
62,0.658472
62,0.698633
62,0.692795
62,0.695641
62,0.701375
62,0.715003
62,0.716325
63,0.726413
63,0.740375
64,0.746529
64,0.768232
65,0.759841
65,0.750045
65,0.742873
64,0.664743
64,0.665232
64,0.669193
65,0.644120
65,0.623092
66,0.620691
67,0.635428
67,0.633551
67,0.638511
67,0.643070
68,0.623417
68,0.617541
68,0.580716
67,0.505148
67,0.526601
67,0.559249
68,0.557523
68,0.567759
68,0.581554
68,0.554182
68,0.540506
68,0.536994
70,0.511016
70,0.532882
69,0.517364
69,0.511748
69,0.529448
70,0.510639
70,0.498174
70,0.502562
70,0.492585
70,0.463967
69,0.436605
69,0.471074
69,0.492196
69,0.508892
69,0.523847
68,0.488611
68,0.486582
68,0.481605
68,0.500452
67,0.488646
67,0.477105
67,0.475262
67,0.484303
67,0.483249
68,0.489231
68,0.538827
69,0.518756
69,0.538176
69,0.533430
69,0.570882
69,0.554543
69,0.562487
69,0.555525
69,0.566960
70,0.598177
71,0.588948
72,0.567425
72,0.559352
72,0.541112
72,0.536040
72,0.554966
72,0.563550
72,0.566277
72,0.585439
72,0.567846
72,0.575628
72,0.581366
72,0.597316
72,0.601044
71,0.589201
72,0.609893
72,0.595670
73,0.609786
73,0.638089
73,0.658809
72,0.643004
72,0.647871
70,0.579256
70,0.584186
70,0.589305
70,0.595198
70,0.609649
71,0.602480
71,0.608461
71,0.600982
71,0.585375
71,0.591292
71,0.575199
71,0.560645
71,0.564766
70,0.553734
70,0.517551
70,0.548522
69,0.553173
69,0.554018
69,0.564932
69,0.581253
68,0.569283
68,0.585156
68,0.563874
68,0.577170
68,0.588428
69,0.567422
69,0.552280
69,0.540480
69,0.551167
70,0.548335
70,0.548087
71,0.554834
70,0.528603
70,0.534006
70,0.510412
69,0.495156
69,0.516699
69,0.514244
69,0.522136
68,0.481072
68,0.488633
68,0.509250
68,0.511727
68,0.542121
68,0.545844
68,0.543495
69,0.526514
69,0.520570
70,0.531107
71,0.540492
70,0.517822
70,0.536148
70,0.540925
70,0.550764
69,0.511945
68,0.468633
68,0.460502
69,0.456310
68,0.441383
69,0.439256
70,0.424040
70,0.439442
70,0.463123
70,0.471809
70,0.482403
70,0.497569
70,0.498380
70,0.507921
70,0.531110
70,0.534298
70,0.557030
70,0.563501
71,0.584842
71,0.594048
71,0.617341
71,0.609609
71,0.610277
70,0.583918
70,0.587037
70,0.608060
71,0.607707
71,0.604007
72,0.597011
72,0.606021
72,0.597527
72,0.592598
71,0.598628
72,0.587017
71,0.522721
70,0.508771
70,0.540591
70,0.544849
69,0.512158
69,0.518833
69,0.538552
69,0.531367
69,0.520129
69,0.557858
69,0.559583
69,0.558808
69,0.550641
69,0.545809
69,0.537076
69,0.544953
69,0.548843
69,0.529226
69,0.491497
69,0.525728
69,0.531426
69,0.547831
70,0.562389
70,0.573410
70,0.574815
69,0.556997
69,0.585366
69,0.614238
67,0.560996
67,0.571292
67,0.590494
67,0.589810
68,0.610230
69,0.634147
69,0.623244
69,0.564629
69,0.574329
69,0.576156
69,0.594094
70,0.591596
70,0.607539
70,0.595831
71,0.593262
71,0.604367
71,0.604012
71,0.614208
71,0.616756
71,0.626714
70,0.611724
71,0.609172
71,0.598473
73,0.578168
73,0.597134
73,0.608266
73,0.621125
73,0.608191
72,0.520195
71,0.413439
71,0.421431
71,0.397172
71,0.414413
71,0.428838
71,0.421696
70,0.411571
70,0.428128
71,0.424667
71,0.439406
71,0.436181
71,0.380228
71,0.402699
70,0.414378
70,0.419756
69,0.398033
69,0.416617
69,0.433152
70,0.420828
70,0.423809
71,0.415496
69,0.406430
69,0.421815
68,0.403346
68,0.396188
68,0.387881
68,0.389351
67,0.371855
68,0.355899
69,0.359805
69,0.371305
70,0.391797
70,0.387018
70,0.386082
70,0.391612
70,0.391040
70,0.381944
70,0.391396
70,0.392266
70,0.406608
70,0.402949
70,0.399063
70,0.412777
71,0.407214
71,0.404991
71,0.397118
70,0.377242
70,0.359223
70,0.350946
71,0.342615
71,0.338952
71,0.342886
71,0.355684
70,0.351432
69,0.350193
69,0.343613
69,0.342195
70,0.329526
70,0.331620
70,0.342975
70,0.337380
71,0.343991
71,0.352170
71,0.369564
71,0.365474
71,0.370508
71,0.392281
72,0.379245
72,0.385965
72,0.394234
72,0.402801
72,0.384546
72,0.385581
72,0.380280
72,0.397991
72,0.416235
72,0.427461
71,0.427003
71,0.435280
71,0.444744
71,0.450819
71,0.471088
70,0.481263
70,0.491059
70,0.491202
70,0.511870
71,0.525222
70,0.494747
70,0.497271
69,0.461721
69,0.475484
69,0.489760
69,0.506671
69,0.523136
70,0.534357
70,0.550357
70,0.564545
70,0.578517
70,0.577894
70,0.571282
70,0.585656
70,0.585087
69,0.514101
69,0.526575
69,0.537916
69,0.544835
69,0.541150
69,0.545193
68,0.504134
68,0.527459
67,0.459088
67,0.485993
69,0.482181
69,0.477272
70,0.483669
70,0.474424
70,0.489380
69,0.465198
69,0.452597
69,0.449704
69,0.441921
68,0.444150
68,0.444079
68,0.472827
68,0.452352
67,0.428243
68,0.425072
69,0.422634
69,0.421796
69,0.409137
69,0.430166
68,0.408270
68,0.394239
68,0.392370
68,0.409793
68,0.420029
68,0.406747
67,0.396334
67,0.403391
67,0.415461
66,0.429167
65,0.396071
65,0.410082
65,0.410265
65,0.415600
65,0.427844
65,0.422554
65,0.440742
65,0.436216
66,0.437268
66,0.448503
66,0.457266
66,0.463351
66,0.472055
66,0.474166
66,0.482348
66,0.508252
66,0.545876
65,0.517474
65,0.519239
65,0.535938
64,0.484795
64,0.474910
65,0.476664
65,0.490973
65,0.493913
66,0.498819
67,0.498550
67,0.516972
66,0.494822
66,0.499033
66,0.515300
65,0.500467
65,0.519594
65,0.536829
65,0.531658
65,0.544562
65,0.564670
65,0.574948
65,0.585395
66,0.573102
65,0.563725
66,0.570005
66,0.587603
66,0.608355
68,0.604430
68,0.603937
69,0.610434
68,0.585454
68,0.596387
68,0.598853
69,0.604427
68,0.601775
69,0.617917
70,0.609396
70,0.609805
70,0.609833
70,0.607691
70,0.600553
70,0.604811
70,0.626087
70,0.605594
70,0.593060
71,0.573402
73,0.592275
73,0.593953
74,0.602902
74,0.597877
74,0.605093
75,0.620417
75,0.634905
75,0.636362
76,0.622687
76,0.645018
76,0.642523
77,0.641133
77,0.645546
77,0.636208
77,0.666221
77,0.669602
78,0.648349
78,0.645024
79,0.648412
80,0.660688
81,0.641293
82,0.652830
81,0.639067
81,0.647107
81,0.655714
80,0.616465
80,0.605180
80,0.613261
81,0.626016
82,0.609270
82,0.622830
81,0.607919
81,0.612820
81,0.608200
81,0.621590
80,0.641313
80,0.657107
80,0.674067
80,0.687386
81,0.670038
82,0.653466
81,0.578532
82,0.573192
82,0.564395
83,0.582305
82,0.533312
82,0.509734
83,0.509800
83,0.485152
83,0.476454
82,0.459419
83,0.467702
83,0.470446
83,0.475130
84,0.459940
84,0.456074
84,0.476051
84,0.469285
83,0.455894
83,0.461384
84,0.461440
84,0.449543
86,0.475891
86,0.464499
86,0.452822
86,0.448879
87,0.454812
87,0.455068
88,0.446665
87,0.452258
87,0.451846
88,0.459640
88,0.462638
88,0.443027
88,0.454225
89,0.461007
89,0.476089
89,0.478293
89,0.490247
89,0.492218
88,0.493759
88,0.489032
88,0.502532
88,0.505560
88,0.489941
87,0.422972
86,0.403497
86,0.412765
86,0.427866
86,0.422186
86,0.427186
86,0.438753
85,0.429222
85,0.432106
85,0.438099
85,0.458205
85,0.463973
86,0.474137
86,0.449800
86,0.479606
86,0.502642
87,0.497888
87,0.488847
85,0.452352
85,0.456385
86,0.440557
86,0.440770
86,0.436378
85,0.400727
85,0.411193
84,0.392763
84,0.401108
84,0.394115
84,0.402190
84,0.415467
84,0.411876
84,0.412544
84,0.408564
84,0.411783
84,0.409259
84,0.401621
84,0.395669
85,0.399213
85,0.399994
85,0.392179
86,0.401941
86,0.403966
86,0.400636
87,0.424493
86,0.378385
86,0.378021
86,0.386162
86,0.374459
86,0.378570
85,0.370427
85,0.387616
85,0.415262
85,0.429755
85,0.429852
84,0.424531
84,0.424670
84,0.445592
84,0.453011
84,0.450057
84,0.469896
85,0.469444
85,0.470543
85,0.483580
85,0.460039
84,0.474796
85,0.479399
85,0.486017
85,0.503902
85,0.516164
86,0.503059
85,0.485556
85,0.479757
85,0.486118
85,0.508782
85,0.516855
86,0.522013
86,0.546101
86,0.537920
87,0.535376
87,0.569284
88,0.562411
88,0.554680
88,0.567762
87,0.522311
87,0.536043
87,0.538432
87,0.543143
86,0.518303
87,0.536161
87,0.541268
86,0.539782
87,0.554867
88,0.566392
88,0.579263
88,0.590389
88,0.594854
85,0.483193
85,0.539323
84,0.521506
84,0.538544
84,0.547938
84,0.534067
85,0.511021
85,0.514770
87,0.534770
87,0.543953
87,0.556318
87,0.573800
87,0.578505
87,0.583860
88,0.544011
88,0.497391
88,0.512855
87,0.494893
88,0.518821
87,0.489299
87,0.530677
86,0.514042
86,0.513007
84,0.505168
84,0.518945
84,0.500822
84,0.509650
84,0.537526
85,0.536425
86,0.544998
86,0.551438
85,0.545899
85,0.537379
85,0.544524
85,0.546046
85,0.533398
85,0.533793
85,0.548637
85,0.508619
86,0.530811
86,0.541320
85,0.517364
85,0.535731
85,0.543109
85,0.533424
84,0.525492
85,0.522430
84,0.524141
84,0.524009
84,0.533028
84,0.530742
82,0.507222
81,0.480274
81,0.470558
81,0.458974
81,0.447496
80,0.448243
80,0.440186
81,0.441935
82,0.437425
82,0.461882
82,0.461355
81,0.427016
79,0.376668
77,0.339590
76,0.345072
77,0.331127
77,0.341232
77,0.355618
76,0.297253
77,0.301620
77,0.312181
77,0.312715
78,0.316676
78,0.324388
78,0.326564
78,0.325199
78,0.319979
78,0.318780
78,0.325037
78,0.335293
77,0.335909
77,0.346252
77,0.366072
76,0.355560
76,0.365129
76,0.391106
76,0.390949
76,0.384107
76,0.370181
75,0.348751
76,0.354078
76,0.356738
76,0.366497
76,0.381738
75,0.378074
75,0.377153
75,0.379124
76,0.363037
76,0.375664
76,0.386721
76,0.397306
76,0.395680
75,0.391830
75,0.407926
75,0.418649
75,0.420981
75,0.406916
74,0.352172
74,0.404345
74,0.423534
75,0.415501
74,0.423140
73,0.426789
72,0.425735
73,0.420341
73,0.429496
73,0.433684
73,0.431501
71,0.403420
70,0.427730
70,0.436905
70,0.471503
70,0.489896
70,0.505320
70,0.528651
70,0.525204
70,0.514148
69,0.499400
70,0.504067
70,0.514076
70,0.514556
70,0.518601
70,0.519311
71,0.494164
70,0.495056
71,0.513693
71,0.498769
71,0.494939
71,0.507037
71,0.507783
70,0.501111
70,0.503034
69,0.483581
69,0.492168
69,0.488727
69,0.484482
70,0.488436
70,0.502445
71,0.483902
71,0.470972
71,0.487988
70,0.458965
71,0.456194
72,0.474482
71,0.382590
71,0.426187
71,0.428639
71,0.448281
71,0.451343
71,0.478875
70,0.478800
70,0.484749
70,0.491819
71,0.484484
71,0.465243
72,0.463303
72,0.468291
72,0.453725
72,0.456345
72,0.455934
72,0.452012
72,0.473602
71,0.427178
71,0.442258
71,0.445015
71,0.457695
71,0.473839
71,0.492738
71,0.509738
70,0.484988
70,0.469957
70,0.450661
71,0.452225
71,0.476028
71,0.490013
71,0.504016
71,0.506848
71,0.505526
72,0.504800
72,0.475685
72,0.505042
73,0.501584
73,0.509564
72,0.483244
72,0.501889
72,0.512911
72,0.525833
72,0.528534
72,0.529434
71,0.460392
71,0.457230
71,0.472282
71,0.483640
70,0.458501
69,0.437677
69,0.432726
68,0.408408
68,0.416706
68,0.422541
69,0.425522
69,0.435002
70,0.431459
70,0.433959
70,0.445765
69,0.449624
69,0.443598
69,0.459583
69,0.459643
70,0.437409
70,0.441013
70,0.448720
70,0.465686
70,0.474115
70,0.493549
70,0.508217
70,0.524737
69,0.510314
69,0.522924
69,0.535186
69,0.548116
68,0.534453
68,0.542773
68,0.548338
68,0.539443
68,0.536558
68,0.536568
68,0.528697
68,0.540685
67,0.498221
67,0.500613
66,0.475509
66,0.508212
66,0.521095
65,0.492543
65,0.487937
65,0.488032
65,0.478424
65,0.504082
65,0.514423
65,0.466877
65,0.481515
65,0.494913
65,0.503728
64,0.476413
64,0.473776
64,0.471038
64,0.465614
64,0.468640
64,0.483739
63,0.464213
63,0.491747
65,0.492868
65,0.495425
65,0.490811
65,0.507436
65,0.496830
65,0.482121
65,0.488131
65,0.502637
65,0.514295
65,0.516496
65,0.527070
65,0.527719
64,0.525273
64,0.517480
64,0.513998
65,0.523358
65,0.520225
65,0.513163
65,0.502612
65,0.507809
65,0.511090
65,0.515486
65,0.530449
65,0.529516
65,0.547850
65,0.551052
66,0.550013
66,0.548692
66,0.559103
65,0.543073
64,0.552792
64,0.495920
64,0.496535
64,0.516153
62,0.482027
61,0.466120
61,0.492702
60,0.434792
60,0.431892
60,0.445644
60,0.440838
60,0.450497
60,0.461330
61,0.482145
61,0.509469
59,0.455123
58,0.462092
58,0.457409
58,0.441312
58,0.453091
58,0.462581
58,0.467863
58,0.456746
58,0.418621
58,0.400334
58,0.397982
58,0.406514
58,0.404672
57,0.392191
57,0.403578
57,0.419321
57,0.426931
57,0.424683
57,0.435158
57,0.457217
57,0.477289
57,0.450648
56,0.450541
56,0.465761
56,0.480703
56,0.498790
56,0.512061
56,0.523846
55,0.472628
54,0.451785
54,0.477751
54,0.491818
54,0.479721
54,0.456441
54,0.465825
55,0.469223
55,0.460764
55,0.442266
55,0.439863
55,0.445816
55,0.450830
55,0.453890
55,0.453814
55,0.475956
55,0.493610
55,0.504275
55,0.506104
55,0.514719
55,0.502934
55,0.512786
55,0.491706
55,0.512409
55,0.509236
54,0.485509
54,0.473228
54,0.464221
54,0.463909
54,0.463717
54,0.458634
54,0.470308
54,0.469759
54,0.503092
54,0.498575
54,0.506544
54,0.486766
53,0.440972
53,0.430456
53,0.393371
53,0.386211
53,0.383875
54,0.385329
54,0.376679
54,0.385353
54,0.391242
54,0.404998
54,0.420709
55,0.430775
55,0.424411
55,0.421520
55,0.444498
55,0.459934
55,0.458375
55,0.472809
55,0.474130
56,0.473572
56,0.503911
56,0.508353
56,0.530438
55,0.474346
55,0.496150
54,0.458314
54,0.460226
55,0.456124
55,0.454710
56,0.440227
56,0.443977
56,0.442341
56,0.436818
56,0.456598
56,0.483031
56,0.469938
56,0.456731
57,0.454765
57,0.469269
57,0.482353
57,0.474504
57,0.485398
57,0.495528
57,0.516599
56,0.500772
56,0.502307
56,0.532386
56,0.517951
56,0.542501
56,0.547807
56,0.530314
56,0.544120
56,0.555157
56,0.578635
56,0.559713
56,0.563463
55,0.543102
56,0.572098
56,0.566562
56,0.576200
56,0.580779
56,0.602173
56,0.586965
56,0.592673
56,0.571180
56,0.604457
56,0.586751
55,0.460690
54,0.430283
54,0.425965
54,0.443247
55,0.437948
55,0.454173
55,0.467427
55,0.474536
56,0.452400
56,0.452393
56,0.445614
56,0.457135
56,0.456327
56,0.456564
56,0.456358
56,0.441393
56,0.431814
56,0.447435
56,0.473529
56,0.479394
56,0.504688
56,0.532567
56,0.533703
57,0.525937
57,0.518716
57,0.524725
57,0.537929
57,0.542719
56,0.519930
56,0.523162
56,0.517289
56,0.532917
56,0.528960
56,0.545861
56,0.540589
57,0.525159
57,0.523527
57,0.532430
57,0.515221
57,0.517694
58,0.503224
58,0.522746
57,0.461119
57,0.480290
57,0.472701
57,0.471546
58,0.461520
58,0.475775
58,0.494541
58,0.500079
58,0.502500
57,0.466504
57,0.487497
57,0.487361
58,0.503690
58,0.529041
58,0.528008
57,0.527085
57,0.533090
57,0.552630
57,0.571447
58,0.581793
58,0.576994
58,0.606104
58,0.594441
58,0.608918
58,0.624580
58,0.627084
58,0.629159
58,0.644586
58,0.660704
59,0.650655
59,0.645115
58,0.627415
58,0.663409
58,0.696913
57,0.648742
57,0.703143
57,0.685154
57,0.676139
57,0.648353
57,0.681852
57,0.697534
57,0.698344
57,0.690963
56,0.654515
58,0.633812
59,0.641423
59,0.642232
59,0.657131
59,0.667535
58,0.675193
58,0.684775
59,0.703377
58,0.693555
58,0.692777
58,0.720040
58,0.712611
60,0.705261
61,0.692185
60,0.671821
61,0.705929
60,0.662575
60,0.658032
60,0.675699
60,0.677833
60,0.670752
60,0.692365
60,0.698698
61,0.691248
62,0.669118
62,0.675095
62,0.713449
62,0.695494
63,0.706839
64,0.688814
63,0.692337
63,0.721963
63,0.715706
64,0.721286
64,0.731647
64,0.746048
64,0.741697
64,0.736385
65,0.732887
63,0.613030
64,0.632326
64,0.617143
64,0.631236
64,0.627855
63,0.572569
63,0.582932
63,0.606465
62,0.528046
62,0.527927
60,0.474249
61,0.475011
61,0.479322
61,0.504689
60,0.497117
59,0.502908
59,0.533068
59,0.559192
59,0.570531
59,0.580574
59,0.580537
59,0.566960
59,0.557338
59,0.566528
59,0.573893
60,0.550689
59,0.510897
58,0.473783
58,0.462793
60,0.461843
60,0.476626
60,0.458651
59,0.402827
59,0.465757
60,0.443656
60,0.432489
60,0.417269
60,0.404156
59,0.391975
59,0.397540
59,0.382292
59,0.387390
59,0.401129
60,0.387824
60,0.395476
60,0.403150
60,0.408515
60,0.413243
60,0.436410
59,0.398125
59,0.407036
59,0.414680
59,0.414237
59,0.425013
59,0.447511
59,0.445500
59,0.456283
59,0.454993
58,0.405332
58,0.420225
58,0.428010
58,0.441535
59,0.431297
60,0.406105
60,0.415003
58,0.377086
58,0.378427
59,0.383598
59,0.372641
59,0.374996
59,0.387665
59,0.404529
59,0.405848
59,0.406388
59,0.422216
59,0.427595
58,0.437483
58,0.438446
58,0.455487
58,0.460694
57,0.421838
57,0.413011
57,0.430012
57,0.446696
56,0.436386
56,0.454344
56,0.464044
56,0.504585
56,0.513271
56,0.545000
56,0.540627
56,0.556785
56,0.572641
57,0.587398
58,0.588581
58,0.573564
58,0.572854
58,0.591219
58,0.581392
58,0.601275
58,0.595447
56,0.518925
55,0.524053
54,0.503005
53,0.517822
52,0.453349
52,0.467777
52,0.475986
52,0.476270
52,0.487816
52,0.496377
52,0.511276
52,0.513253
53,0.520624
53,0.525833
53,0.530434
53,0.522151
53,0.540048
53,0.524309
53,0.520561
52,0.472756
52,0.492480
52,0.495557
52,0.505081
52,0.504450
52,0.505189
52,0.495189
53,0.510138
52,0.456981
53,0.478942
53,0.468112
53,0.501052
53,0.503901
53,0.503693
53,0.501561
53,0.503150
52,0.463740
53,0.481872
53,0.475991
53,0.471889
53,0.454362
54,0.460238
54,0.456679
54,0.443287
55,0.457064
54,0.428290
54,0.441513
54,0.435521
54,0.444655
54,0.429937
54,0.419500
54,0.426145
54,0.421026
54,0.427744
54,0.442182
54,0.460589
54,0.450523
54,0.452590
54,0.481945
54,0.464812
54,0.494464
54,0.504220
54,0.512153
54,0.518235
54,0.535607
54,0.528844
53,0.519503
53,0.546217
53,0.551037
53,0.526429
53,0.527384
53,0.532873
53,0.506160
53,0.504948
53,0.525691
53,0.554985
53,0.558280
52,0.532418
52,0.568142
53,0.557093
53,0.576905
53,0.603241
53,0.602218
53,0.593989
54,0.603338
54,0.605671
54,0.624005
55,0.604132
55,0.599481
55,0.615826
55,0.631350
55,0.632248
55,0.633721
55,0.625921
56,0.623746
56,0.652838
56,0.670795
56,0.595892
56,0.606074
56,0.621759
57,0.639739
57,0.566511
57,0.564153
57,0.556332
57,0.560349
59,0.553482
59,0.569819
59,0.575239
60,0.576658
61,0.578576
61,0.576920
61,0.616254
62,0.632002
61,0.542197
61,0.569497
61,0.542595
60,0.395451
59,0.376397
57,0.326936
57,0.358787
58,0.344047
58,0.350912
58,0.378152
58,0.393103
58,0.415711
57,0.351996
57,0.382383
57,0.384409
57,0.382258
58,0.393784
58,0.365833
58,0.380035
58,0.397250
58,0.397345
58,0.387111
58,0.377772
58,0.378780
58,0.347359
58,0.334362
58,0.328300
58,0.329825
58,0.320632
58,0.327178
58,0.325308
58,0.329191
58,0.347060
58,0.358874
58,0.362977
58,0.363646
59,0.361079
59,0.366908
59,0.377603
60,0.371224
60,0.362164
60,0.362251
60,0.351218
60,0.368933
60,0.367485
61,0.379963
61,0.382051
61,0.397037
61,0.400882
61,0.386688
61,0.389759
61,0.395815
61,0.398717
60,0.373088
60,0.412535
60,0.434341
60,0.422214
60,0.422499
60,0.428252
60,0.419167
60,0.402667
60,0.413313
60,0.435120
60,0.440752
60,0.425612
60,0.432445
60,0.464478
60,0.474284
61,0.467909
60,0.467144
60,0.477390
60,0.477183
60,0.480415
59,0.411506
59,0.404985
59,0.429883
59,0.435684
59,0.435727
60,0.425321
60,0.431390
60,0.423090
60,0.438363
60,0.415224
60,0.432886
60,0.434999
60,0.441194
59,0.399048
59,0.409577
59,0.427987
59,0.425794
59,0.415241
58,0.409357
58,0.430565
58,0.414332
58,0.424469
58,0.415517
58,0.419944
58,0.431863
58,0.426179
58,0.435089
58,0.438109
58,0.451669
58,0.447047
58,0.462136
58,0.484689
57,0.473261
57,0.488975
57,0.499104
57,0.516512
57,0.536382
57,0.537931
57,0.557576
56,0.459748
57,0.466245
57,0.474564
57,0.480337
57,0.510648
57,0.509305
56,0.474163
55,0.453871
55,0.455565
55,0.463185
55,0.455202
55,0.453073
55,0.448593
55,0.447608
55,0.454557
55,0.459912
55,0.432193
55,0.432226
56,0.442545
56,0.448080
56,0.453645
57,0.460323
58,0.450845
58,0.467346
58,0.486850
58,0.483195
58,0.478313
58,0.479568
58,0.483650
58,0.484367
58,0.480779
58,0.481136
58,0.495369
57,0.465640
57,0.476026
57,0.470498
56,0.420745
56,0.411933
56,0.420361
56,0.424048
56,0.431876
57,0.450619
57,0.461141
57,0.481159
57,0.489562
57,0.508667
58,0.513913
58,0.495226
59,0.504444
59,0.514390
60,0.499272
60,0.501100
59,0.469721
59,0.461553
59,0.478091
59,0.473510
59,0.463310
59,0.438201
59,0.432151
59,0.461944
59,0.456760
59,0.461605
59,0.475905
59,0.458009
59,0.453991
59,0.465046
59,0.460907
59,0.488191
59,0.505977
60,0.529619
60,0.526081
61,0.547113
61,0.561750
61,0.563791
61,0.580423
61,0.572904
61,0.585131
62,0.592275
62,0.577311
62,0.560853
62,0.546988
62,0.547780
63,0.539629
63,0.552397
63,0.547041
64,0.528357
63,0.484806
62,0.491302
62,0.518362
61,0.476737
61,0.483036
61,0.472311
62,0.471996
62,0.400844
62,0.416796
62,0.438324
62,0.443387
62,0.449922
62,0.450510
63,0.452982
63,0.449166
62,0.388245
62,0.426302
62,0.428082
62,0.416688
63,0.407737
63,0.422325
63,0.423947
64,0.435631
64,0.437450
64,0.453482
64,0.456426
64,0.455382
63,0.354195
63,0.383053
63,0.390896
63,0.397287
63,0.404370
61,0.364526
62,0.375383
62,0.389050
62,0.385329
62,0.392884
62,0.391936
62,0.396858
62,0.391625
61,0.356214
62,0.389165
62,0.399306
62,0.413041
62,0.413796
62,0.411080
62,0.407216
62,0.424692
62,0.430285
61,0.422634
61,0.446607
61,0.450637
61,0.466120
60,0.427607
60,0.437080
60,0.457848
61,0.449501
61,0.449743
61,0.449838
61,0.458072
61,0.476894
59,0.441260
59,0.481882
59,0.465852
59,0.467712
59,0.484373
60,0.474642
60,0.492598
63,0.500486
61,0.438747
61,0.455512
60,0.450856
61,0.445342
61,0.459800
61,0.432143
61,0.426986
59,0.308587
58,0.317570
57,0.298181
57,0.343533
58,0.345971
59,0.345163
59,0.354550
59,0.354348
59,0.362424
59,0.387296
59,0.381436
59,0.397467
59,0.417964
60,0.435299
60,0.440454
60,0.433894
60,0.451652
59,0.429134
59,0.422760
59,0.425692
59,0.430082
59,0.420635
59,0.442924
59,0.435105
60,0.420203
61,0.426629
60,0.429227
60,0.442614
60,0.465559
60,0.468839
60,0.467586
60,0.459854
60,0.475322
60,0.455949
60,0.511919
59,0.493590
59,0.522184
58,0.521840
58,0.489962
58,0.507459
58,0.503465
58,0.516948
58,0.513561
58,0.450493
58,0.456979
58,0.441351
58,0.455835
